,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
113,OC1=C(C=C(C=C1C(C)(C)C)C)C(C)(C)C,10.384490740740741,-0.017754629629629815,10.384490740740741,0.01775462962962937,0.690997218466264,220.35599999999997,196.16399999999996,220.182715388,90,0,0.1225404948051055,-0.5073406948944928,0.5073406948944928,0.1225404948051055,0.8125,1.125,1.375,16.256287952477493,9.78400413973454,2.251259343897379,-2.273357928111511,2.3892918669083474,-2.1696548057834715,5.489972439780849,0.4227034301440162,3.5078483379345893,353.8715828475769,12.723614639131599,11.601914133879209,11.601914133879209,7.031710636090996,5.878307336129231,5.878307336129231,6.708649137390711,6.708649137390711,2.870282750686709,2.870282750686709,1.922235322846198,1.922235322846198,-0.9800000000000001,1617.2082282796916,13.086577896138483,3.796604615588104,2.5766132168457063,99.51011590126242,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23860882676395,28.880621121878175,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,59.296141336627926,0.0,28.823088612014207,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,10.82998093879356,6.923737199690624,58.23277767323472,12.13273413692322,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,10.82998093879356,5.749511833283905,11.126902983393991,5.563451491696996,0.0,0.0,60.59889453475758,0.0,0.0,0.0,0.0,10.384490740740741,3.2584722222222227,0.4635185185185191,4.175740740740741,0.0,14.884444444444444,0.0,0.6,16,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,4.295620000000004,70.24380000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,CCCCCCCCCCCC#N,8.316063511947316,0.7458677685950413,8.316063511947316,0.7458677685950413,0.4826007732947972,181.32299999999998,158.13899999999998,181.183049736,76,0,0.06212450963328055,-0.19834739168816878,0.19834739168816878,0.06212450963328055,0.7692307692307693,1.2307692307692308,1.6923076923076923,14.220591790929854,10.069256839794953,1.905073828551322,-1.991485634334082,2.093851529290635,-1.8008097175394033,4.6717106872950485,0.5670108780470922,2.8036102232171927,123.57639132285338,9.778174593052025,9.018281407365436,9.018281407365436,6.414213562373096,5.7842669695298,5.7842669695298,3.736541007754608,3.736541007754608,2.3921334847649,2.3921334847649,1.51471711328403,1.51471711328403,-0.51,812.7027727261354,12.489999999999998,11.49,11.49,83.14619396766098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,58.29031018309871,6.4208216229260096,6.4208216229260096,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,71.13195342895074,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,71.13195342895074,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,0.0,12.841643245852019,51.36657298340809,0.0,0.0,12.992958512482897,5.261891554738487,0.0,0.0,0.0,8.316063511947316,0.0,0.0,2.18650441619868,12.745556836141251,2.2518752357127525,0.0,0.9166666666666666,13,0,1,0,0,0,0,0,0,1,0,1,9,0,0,0,0,4.430880000000004,57.45700000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
115,OC(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl,10.990245653817082,-1.9636318972033258,10.990245653817082,0.4205763416477708,0.6824161965725928,370.4899999999999,361.4179999999999,367.909603308,106,0,0.22658727166145695,-0.37583939778535813,0.37583939778535813,0.22658727166145695,0.65,0.95,1.2,35.582600580623435,9.874227861219463,2.4944786897252413,-2.352932993576359,2.4886535347109193,-2.405928757529287,6.681292936166488,0.08498862604578342,2.6223747107902757,540.9564823741972,14.966255326250886,9.9558381140631,13.735482844155376,9.248037131279782,5.561252390364884,7.451074755411022,4.221955315329212,7.37605930007274,2.934238992828639,4.258684609440004,1.8761752598723573,2.782805245919819,-0.15000000000000002,23186.94524072712,16.224491773487685,5.920643642072214,3.0370637568559187,141.52894644095858,5.106527394840706,0.0,5.601050810983688,3.792535935529771,0.0,0.0,0.0,0.0,0.0,0.0,82.27016772500902,35.392371257240434,10.045266627482652,0.0,5.106527394840706,58.00469945116258,0.0,0.0,0.0,9.39358674651346,0.0,69.70310615856953,0.0,0.0,0.0,0.0,0.0,58.00469945116258,8.899063330370478,5.601050810983688,0.0,11.126902983393991,48.53093654769288,10.045266627482652,0.0,0.0,20.23,9.39358674651346,5.106527394840706,0.0,0.0,21.172169610876644,0.0,0.0,48.53093654769288,0.0,0.0,58.00469945116258,-1.9636318972033258,29.701268651493514,0.0,12.039363189720332,-0.9715016376921122,0.0,12.916723915903813,0.0,0.0,0.0,0.14285714285714285,20,1,1,0,0,0,2,0,2,1,1,6,2,0,0,0,2,5.599500000000002,86.1928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,O=C1C(C2=CC=CC=C2)(C(=O)NC(=O)N1)CC,11.97579081632653,-1.310347222222222,11.97579081632653,0.2936111111111108,0.7368838068366227,232.23899999999995,220.14299999999997,232.084792244,88,0,0.32765101857785744,-0.27652301806617985,0.32765101857785744,0.27652301806617985,1.0,1.5294117647058822,2.0,16.19758780572239,9.751795321726732,2.496212647460485,-2.3278434801810266,2.2974678713209227,-2.639848554236002,6.22389194642107,-0.13823131110445125,2.535973053206109,461.783925345171,12.466255326250886,9.318602998526266,9.318602998526266,8.108226125916316,5.333716209998576,5.333716209998576,3.8622813159634184,3.8622813159634184,3.0262809871232017,3.0262809871232017,2.064079211310505,2.064079211310505,-2.17,7460.405481124379,11.319407152511545,4.008920169778624,1.5954555917347284,98.19951531969477,0.0,0.0,5.41499046939678,11.814359458703011,0.0,6.031114512338072,20.222651576156306,4.794537184071822,0.0,0.0,37.255572541998674,11.984273114623004,0.0,0.0,14.383611552215466,17.845473971041084,0.0,10.633577208012662,0.0,18.759549292013414,0.0,35.89528683400505,0.0,0.0,10.633577208012662,4.794537184071822,0.0,0.0,17.845473971041084,15.004064837540422,0.0,18.90801031431363,30.33183534230805,0.0,0.0,0.0,75.27,23.26046444043786,14.383611552215466,0.0,0.0,11.984273114623004,0.0,0.0,37.255572541998674,0.0,10.633577208012662,0.0,0.0,0.0,35.0066084026203,4.280408163265307,-0.7223842592592586,-1.1389814814814812,7.95935295414462,0.2936111111111108,1.7380517762660619,0.0,0.25,17,2,5,0,1,1,1,0,1,3,2,5,2,0,1,1,2,0.7003999999999999,60.092400000000026,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,OC1=C(C)C=C(C)C=C1C,9.33074074074074,0.42185185185185214,9.33074074074074,0.42185185185185214,0.5799354657721669,136.19399999999996,124.09799999999997,136.088815004,54,0,0.1209035857971855,-0.507407026806241,0.507407026806241,0.1209035857971855,1.0,1.4,1.8,16.255940948033313,10.075100785669052,1.9838530965872148,-2.0264319005333946,2.213893296119688,-1.814022567229377,5.409772806695739,0.46646668068505837,3.310532874722407,227.90033336357604,7.723614639131599,6.60191413387921,6.60191413387921,4.6090609052806215,3.3783073361292306,3.3783073361292306,2.7473242719855233,2.7473242719855233,1.6353983130746652,1.6353983130746652,1.1724021086084528,1.1724021086084528,-0.9800000000000001,153.18156034003755,7.130864745011085,2.331452780904245,1.1276912984196836,61.32046321488281,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.696185628620217,31.898114582465862,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,20.771211599071872,0.0,28.823088612014207,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,20.771211599071872,16.690354475090988,12.13273413692322,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,11.126902983393991,5.563451491696996,0.0,32.903945735995094,0.0,0.0,0.0,0.0,0.0,9.33074074074074,3.113703703703704,0.42185185185185214,3.949074074074074,0.0,5.851296296296296,0.0,0.3333333333333333,10,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2.3174600000000005,42.31780000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,CCOP(=O)(CC1=CC=CC=C1)OCC,12.138151927437644,-2.941234567901235,12.138151927437644,0.3427777777777776,0.6993226287306503,228.228,211.09199999999996,228.091531034,84,0,0.33450358018303383,-0.3086390633073608,0.33450358018303383,0.3086390633073608,1.0666666666666667,1.6,2.066666666666667,31.191354971250934,10.239847267583876,2.2299265297462756,-2.161964517153694,2.5058404165575157,-1.9830440148608504,7.5252431545804574,0.2189250185668652,2.7068492730869793,313.8647357796279,11.148418081055103,9.18003015639932,10.074457347399237,7.199618605544506,5.119751148200958,6.847651795244966,3.0901667339694163,5.144602544222018,1.870639601483024,3.926269480294093,1.3289742133200875,3.030901497608882,-0.6300000000000001,2234.7916828552293,12.439589422407792,6.062510362064013,4.165530115542868,90.94614456684162,9.047494323423635,0.0,0.0,0.0,0.0,7.595762326787885,4.565048284931329,0.0,0.0,0.0,30.33183534230805,19.410925891078243,0.0,19.375673956493756,13.612542608354964,7.595762326787885,0.0,0.0,0.0,20.00938442684917,13.213763929025836,35.89528683400505,0.0,0.0,0.0,0.0,0.0,7.595762326787885,13.213763929025836,19.774452635822886,0.0,19.410925891078243,30.33183534230805,0.0,0.0,0.0,35.53,7.595762326787885,4.565048284931329,0.0,0.0,19.375673956493756,5.563451491696996,0.0,0.0,44.179309741689295,0.0,9.047494323423635,22.55243197278912,0.0,0.0,0.0,0.9747530864197532,0.0,9.59751244016125,0.3427777777777776,4.44598151297556,-2.941234567901235,0.45454545454545453,15,0,3,0,0,0,1,0,1,3,0,4,6,0,0,0,1,3.452700000000002,61.00450000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,NC1=C(C(F)(F)F)C=C(F)C=C1,12.321944444444444,-4.5910879629629635,12.321944444444444,0.37037037037037024,0.47997552199219046,179.116,174.076,179.03581204,66,0,0.4179867984784079,-0.39823385322458343,0.4179867984784079,0.39823385322458343,1.1666666666666667,1.75,2.1666666666666665,19.413199225783554,10.151617944210736,2.325926575804892,-2.082253258562012,2.3300131684859826,-2.0852954270361335,5.477667472997613,-0.1366245702829293,3.231425013090015,291.9481169757027,9.35337115112852,5.821258968795412,5.821258968795412,5.40970216816285,3.0326379523258526,3.0326379523258526,2.2293314624323264,2.2293314624323264,1.320740537440679,1.320740537440679,0.7739967282218007,0.7739967282218007,-1.2600000000000002,341.5358248437672,8.833109869646183,2.655039061106044,1.6637425470500236,65.79837754261123,5.733667477162185,5.817220841045895,0.0,0.0,0.0,6.176298517443475,0.0,4.39041504767482,13.171245143024459,0.0,0.0,18.19910120538483,5.687386274683562,5.563451491696996,17.56166019069928,5.687386274683562,0.0,0.0,0.0,6.176298517443475,5.733667477162185,29.579773538127718,0.0,0.0,5.733667477162185,23.24904646538284,0.0,0.0,0.0,6.176298517443475,5.817220841045895,5.563451491696996,18.19910120538483,0.0,0.0,0.0,26.02,23.24435712486993,17.56166019069928,0.0,0.0,6.06636706846161,12.13273413692322,0.0,0.0,0.0,0.0,5.733667477162185,48.26805555555555,0.0,0.0,0.0,3.3837268518518515,-0.947662037037037,2.136967592592592,-4.5910879629629635,0.0,0.0,0.14285714285714285,12,2,1,0,0,0,1,0,1,1,1,5,0,0,0,0,1,2.4267000000000003,35.81440000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,OC1=CC(NC(=O)C)=CC=C1,10.531708238851095,-0.14296296296296274,10.531708238851095,0.14296296296296274,0.6360784721720715,151.165,142.093,151.063328528,58,0,0.2207495102880195,-0.5078861354451693,0.5078861354451693,0.2207495102880195,1.5454545454545454,2.272727272727273,2.8181818181818183,16.254785514138906,10.278275184713697,1.9391628917981305,-1.9993689585442769,2.141624132742109,-2.0445495162019123,5.882619461874265,-0.11373317074949899,2.790931451480763,270.54949758389114,8.267584713501616,6.164862962722325,6.164862962722325,5.1815405503520555,3.2490981480278296,3.2490981480278296,2.2315145658838205,2.2315145658838205,1.1665228884006267,1.1665228884006267,0.7869303899620109,0.7869303899620109,-1.5099999999999998,268.01837484448464,7.595374077976819,3.0531381005525,2.292303972882069,64.66690538413799,10.423315998847038,5.749511833283905,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,12.13273413692322,18.6774905428358,0.0,9.901064578912528,11.594566004035068,0.0,0.0,0.0,6.923737199690624,5.316788604006331,24.26546827384644,0.0,5.749511833283905,5.316788604006331,5.687386274683562,5.749511833283905,0.0,11.013707124192212,4.794537184071822,0.0,6.923737199690624,24.26546827384644,0.0,0.0,0.0,49.33,0.0,4.794537184071822,0.0,11.65669156263541,5.687386274683562,0.0,12.990104268152233,18.19910120538483,0.0,5.316788604006331,5.106527394840706,0.0,0.0,10.531708238851095,11.52131708238851,0.6087962962962965,0.006342592592593288,6.411153628117914,0.0,1.4206821617535903,0.0,0.125,11,2,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,1.3506,42.41050000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,C1=CC=C(OC2=CC=CC=C2)C=C1COC(=O)C3C(C)(C)C3C=C(Cl)Cl,12.393223935439394,-0.23591283722957557,12.393223935439394,0.007174338559550186,0.55731775121686,391.294,371.134,390.07894985999997,136,0,0.3099576442525119,-0.46056326507769046,0.46056326507769046,0.3099576442525119,1.0769230769230769,1.7692307692307692,2.4615384615384617,35.53908952351403,10.097746997517815,2.6116389570320826,-2.0876895376652116,2.597261669219846,-2.1025770698450224,6.554393494170518,-0.1470992105035255,1.5921835455133282,811.0157196010404,18.7338400397525,14.615983828872103,16.127841720909014,12.37504722899153,8.390107591739838,9.146036537758294,6.951364862149197,7.9592292140497545,4.728612802172709,4.980589117512194,3.142277299552349,3.4137440507127534,-1.9699999999999993,860306.3725889312,18.81019555142571,7.728056373419576,4.404971318880294,163.07268718223787,9.473725907600098,22.597373805238654,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,67.38118952215433,47.23783638793549,0.0,5.917906046161393,14.268263091671919,29.171185068416882,0.0,0.0,17.250802561719567,20.454356363894167,0.0,70.7282433888433,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,23.20187978046503,5.969305287951849,16.13828210238479,17.250802561719567,19.410925891078243,65.1647918971463,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,34.31845798834227,5.749511833283905,11.3129633249809,0.0,6.076020106833881,68.44477801553573,0.0,32.67560568806513,11.481065113622765,11.454854986201845,12.393223935439394,0.0,0.6781482104510355,1.00639190027758,17.039816949272545,1.7116665955230168,4.207054531434041,0.0,0.2857142857142857,26,0,3,1,0,1,2,0,2,3,0,5,6,1,0,1,3,6.113300000000003,103.30400000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,C1=COC2=C1C=CC=C2,5.117870370370371,0.9560185185185188,5.117870370370371,0.9560185185185188,0.5174240042877333,118.13499999999996,112.08699999999997,118.041864812,44,0,0.13334457655224918,-0.4643529208477263,0.4643529208477263,0.13334457655224918,1.0,1.8888888888888888,2.7777777777777777,16.329410889411484,10.25962478011026,1.8903582745104919,-1.809176076109096,2.122219658252299,-1.5712500762694799,5.759205546940631,0.61566316694285,2.9546597902851044,278.54542122074673,6.104448006685085,4.872349905601618,4.872349905601618,4.4663264951887856,2.8891851427452204,2.8891851427452204,1.9584266445180731,1.9584266445180731,1.3616201795100744,1.3616201795100744,0.9061770331846329,0.9061770331846329,-1.2400000000000002,254.268989977729,4.621116323679656,1.6217242815493544,0.6166634028189337,52.907396915309,4.417150937053347,5.583020141642242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,5.386224214464796,6.263162995639057,4.417150937053347,10.969244356107037,0.0,0.0,0.0,0.0,0.0,36.5949983379471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01214927500045,0.0,10.969244356107037,0.0,13.14,0.0,0.0,0.0,0.0,0.0,10.969244356107037,0.0,6.263162995639057,30.33183534230805,0.0,4.417150937053347,5.117870370370371,0.0,0.0,1.164351851851852,0.9560185185185188,0.0,9.896018518518519,1.699074074074074,0.0,0.0,0.0,9,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,2,2.4328000000000003,36.21400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,O=S(C1=CC=CC=C1C(N2)=O)2=O,11.131481481481481,-3.5543287037037046,11.131481481481481,0.0648148148148151,0.6209172077165799,183.18799999999996,178.14799999999997,182.99901402,62,0,0.2658977654618521,-0.2681635002335224,0.2681635002335224,0.2658977654618521,1.1666666666666667,1.8333333333333333,2.5,32.23328200241574,10.1995778651412,2.307760073532491,-1.909600738831993,2.202539391957843,-2.2020483575205922,7.902903465651524,0.0984887936210673,2.8283976971285636,449.4742221869951,8.767584713501616,5.942394238613955,6.758890819541682,5.610990332435968,3.2730560382187543,4.756219285813147,2.4307824230402013,4.081606549286132,1.648263738250526,3.0374138089944016,1.1205547209407534,2.2925143191171236,-1.3599999999999999,658.1911069231018,7.297762662226473,2.071155482694469,0.8306518805869457,69.26267425643123,0.0,4.895483475517775,0.0,0.0,15.930470882759089,0.0,4.794537184071822,13.139891848781026,0.0,0.0,12.13273413692322,12.13273413692322,0.0,5.563451491696996,13.212334168400758,15.930470882759089,0.0,4.722094864452088,0.0,4.895483475517775,0.0,29.828919765543436,0.0,0.0,4.722094864452088,0.0,0.0,0.0,14.324976713680442,10.023291153407584,0.0,10.357988675768818,29.160951749364212,0.0,0.0,0.0,63.24,15.930470882759089,13.212334168400758,0.0,10.45893496721477,0.0,0.0,12.13273413692322,12.13273413692322,4.722094864452088,0.0,0.0,24.154814814814813,0.0,11.055671296296296,0.0,0.21990740740740766,-0.5503703703703702,6.090972222222222,0.0,0.0,-3.5543287037037046,0.0,12,1,4,0,1,1,1,0,1,3,1,5,0,0,0,0,2,0.11869999999999997,41.09400000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124,C1(C=O)=C([N+](=O)[O-])C=CC(O)=C1,10.268425925925927,-0.6774074074074079,10.268425925925927,0.12499999999999933,0.40610773289088026,167.11999999999998,162.07999999999998,167.02185764,62,0,0.27965462097294747,-0.507933303118165,0.507933303118165,0.27965462097294747,1.5,2.1666666666666665,2.6666666666666665,16.62839641740819,10.169396782889407,2.1190690292619503,-1.9464014675108554,2.20505711759778,-1.9262966133999808,5.815263498786885,-0.38461589693904225,3.2890766179835484,334.1783027025975,9.137828201504695,5.928573139150009,5.928573139150009,5.647065707741406,3.074773233872983,3.074773233872983,2.11807958463483,2.11807958463483,1.3347774894233277,1.3347774894233277,0.8025767463368022,0.8025767463368022,-1.9099999999999997,471.4416892352199,8.189108027750247,2.99667013888714,1.3923770826050499,67.40507680863314,5.106527394840706,5.749511833283905,6.286160523129555,0.0,5.687386274683562,0.0,14.908855452837393,0.0,0.0,0.0,0.0,12.13273413692322,6.06636706846161,10.486762540514666,14.824375627730198,11.973546797813118,0.0,0.0,0.0,0.0,0.0,33.876870965847395,0.0,5.749511833283905,0.0,5.687386274683562,5.749511833283905,0.0,16.31599896678793,0.0,10.114318268765572,10.357988675768818,18.19910120538483,0.0,0.0,0.0,80.44,4.923311048817671,14.908855452837393,0.0,17.000349599664464,6.286160523129555,18.19910120538483,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,19.848000755857896,19.12588813303099,-0.427962962962962,-0.16416666666666635,3.2870370370370368,0.33120370370370367,0.0,0.0,0.0,12,1,5,0,0,0,1,0,1,4,1,5,2,0,0,0,1,1.1129,40.14870000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
